CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-08-01 00:00,19,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-09-01 00:00,18.9,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-10-01 00:00,47.95,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-11-01 00:00,60.36,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2014-12-01 00:00,47.44,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2015-01-01 00:00,20.45,50,,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2015-02-01 00:00,17.53,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2015-03-01 00:00,14.33,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2015-04-01 00:00,17.02,4,EST. OTROS METODOS,900
11117010,ANIL EL [11117010],6.8738888890,-76.14958333,650,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Uramita,15/03/1972 00:00,,CAUDAL,Q_MEDIA_M,Caudal medio mensual,Mensual,2015-05-01 00:00,36.47,50,,900
